MaritalStatus,ApplicationMode,ApplicationOrder,Course,Attendance,PrevQual,PreviousGrade,Nationality,MotherQual,FatherQual,MotherOcc,FatherOcc,AdmissionGrade,Displaced,SpecialNeeds,Debtor,TuitionUpToDate,Gender,Scholarship,Age,International,UnempRate,Inflation,GDP,financial_risk,vulnerability_idx,academic_distress,total_failures,age_x_scholarship,age_x_financial_risk,gdp_x_debtor,unemp_x_age,gdp_x_tuition,inflation_x_debtor,admission_vs_prevgrade,parent_qual_avg,parent_occ_avg,Target
1,17,1,9130,1,1,147.0,1,4,1,2,10,141.8,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,264.1,0.79,-0.0,-5.199999999999989,2.5,6.0,0
2,1,1,9500,1,1,142.0,1,19,38,4,5,130.3,0,0,0,1,0,0,18,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,136.79999999999998,0.32,0.0,-11.699999999999989,28.5,4.5,0
1,39,1,9085,1,1,150.0,1,19,19,4,10,100.0,0,0,0,1,0,0,24,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,333.6,0.79,-0.0,-50.0,19.0,7.0,1
1,1,2,9773,1,1,124.0,1,3,3,3,4,114.6,1,0,0,1,0,0,21,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,233.1,2.02,0.0,-9.400000000000006,3.0,3.5,0
1,1,2,9254,1,1,136.0,1,1,1,9,4,123.4,1,0,0,1,0,1,18,0,8.9,1.4,3.51,0,2,0,0,18,0,0.0,160.20000000000002,3.51,0.0,-12.599999999999994,1.0,6.5,0
1,1,1,9238,1,1,116.0,1,38,38,9,6,116.4,1,0,0,1,0,0,18,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,160.20000000000002,3.51,0.0,0.4000000000000057,38.0,7.5,0
2,1,1,9070,1,1,127.0,1,12,19,9,9,123.2,0,0,0,1,0,1,20,0,11.1,0.6,2.02,0,1,0,0,20,0,0.0,222.0,2.02,0.0,-3.799999999999997,15.5,9.0,0
1,1,1,9070,1,1,117.0,1,4,19,3,5,123.7,1,0,0,1,0,0,19,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,235.6,1.79,0.0,6.700000000000003,11.5,4.0,0
1,1,2,9773,1,1,116.0,1,1,19,4,7,127.6,1,0,0,1,0,1,19,0,13.9,-0.3,0.79,0,2,0,0,19,0,0.0,264.1,0.79,-0.0,11.599999999999994,10.0,5.5,1
1,1,4,9500,1,1,129.0,1,37,37,9,9,117.1,1,0,0,1,0,0,30,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,372.0,1.79,0.0,-11.900000000000006,37.0,9.0,0
1,1,1,9500,1,1,157.0,1,19,38,5,3,149.3,0,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-7.699999999999989,28.5,4.0,0
1,17,1,9085,1,1,135.0,1,1,19,4,10,125.6,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-9.400000000000006,10.0,7.0,0
1,1,1,9773,1,1,139.0,1,38,38,9,9,145.0,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,0,2,0,0,18,0,-0.0,169.20000000000002,-3.12,-0.0,6.0,38.0,9.0,0
1,18,1,9500,1,1,115.0,1,38,37,5,5,115.0,0,0,0,1,0,0,20,0,15.5,2.8,-4.06,0,0,0,0,0,0,-0.0,310.0,-4.06,0.0,0.0,37.5,5.0,0
1,1,1,9254,1,1,123.0,1,38,38,4,7,114.3,0,0,0,1,0,0,19,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,210.9,2.02,0.0,-8.700000000000003,38.0,5.5,1
1,43,2,9254,1,1,140.0,1,19,19,9,9,126.0,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,205.20000000000002,1.74,0.0,-14.0,19.0,9.0,1
1,1,1,171,1,1,138.0,1,19,37,7,7,124.0,1,0,0,0,0,0,19,0,10.8,1.4,1.74,1,2,0,0,0,19,0.0,205.20000000000002,0.0,0.0,-14.0,28.0,7.0,1
1,1,4,9254,1,1,132.0,1,1,38,5,6,122.6,1,0,0,1,0,1,18,0,8.9,1.4,3.51,0,2,0,0,18,0,0.0,160.20000000000002,3.51,0.0,-9.400000000000006,19.5,5.5,0
1,18,1,9853,1,1,117.0,1,19,38,4,0,113.5,1,0,0,1,0,0,19,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,235.6,1.79,0.0,-3.5,28.5,2.0,0
1,7,1,9500,1,3,140.0,1,37,37,4,4,140.0,0,0,0,1,0,0,25,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,270.0,1.74,0.0,0.0,37.0,4.0,0
1,1,1,9238,1,1,133.1,1,12,38,4,9,107.0,1,0,0,1,0,0,19,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,210.9,2.02,0.0,-26.099999999999994,25.0,6.5,1
1,1,1,9238,1,1,134.0,1,1,1,4,9,124.2,1,0,1,1,0,1,19,0,9.4,-0.8,-3.12,1,3,0,0,19,19,-3.12,178.6,-3.12,-0.8,-9.799999999999997,1.0,6.5,0
1,1,1,9670,1,1,115.0,1,1,1,5,4,108.0,1,0,0,1,0,1,20,0,12.4,0.5,1.79,0,2,0,0,20,0,0.0,248.0,1.79,0.0,-7.0,1.0,4.5,0
1,1,2,9500,1,1,119.0,1,1,1,4,4,115.2,1,0,0,1,0,1,20,0,13.9,-0.3,0.79,0,2,0,0,20,0,0.0,278.0,0.79,-0.0,-3.799999999999997,1.0,4.0,0
1,17,1,9085,1,1,131.0,1,1,3,4,1,129.3,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,241.29999999999998,-1.7,0.0,-1.6999999999999886,2.0,2.5,0
1,7,1,9003,1,4,120.0,1,3,1,2,4,120.0,1,0,0,1,0,0,31,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,480.5,-4.06,0.0,0.0,2.0,3.0,0
1,1,1,9085,1,1,120.0,1,1,19,3,4,116.7,0,0,0,1,0,0,20,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,188.0,-3.12,-0.0,-3.299999999999997,10.0,3.5,0
1,1,4,9670,1,1,133.0,1,1,2,4,7,121.1,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,250.20000000000002,0.79,-0.0,-11.900000000000006,1.5,5.5,0
1,17,1,9085,1,1,128.0,1,2,19,2,4,123.3,1,0,0,1,0,1,20,0,8.9,1.4,3.51,0,2,0,0,20,0,0.0,178.0,3.51,0.0,-4.700000000000003,10.5,3.0,0
1,17,2,9670,1,1,129.0,1,19,19,5,4,129.4,0,0,0,1,0,1,19,0,10.8,1.4,1.74,0,1,0,0,19,0,0.0,205.20000000000002,1.74,0.0,0.4000000000000057,19.0,4.5,1
1,17,1,9147,1,1,122.0,1,19,19,4,6,119.9,0,0,0,1,0,1,21,0,12.7,3.7,-1.7,0,1,0,0,21,0,-0.0,266.7,-1.7,0.0,-2.0999999999999943,19.0,5.0,0
1,1,4,9500,1,1,140.0,1,1,12,3,10,131.6,1,0,0,1,0,0,18,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,223.20000000000002,1.79,0.0,-8.400000000000006,6.5,6.5,0
1,51,1,9070,1,1,143.0,1,1,1,4,4,120.0,1,0,0,1,0,0,21,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,233.1,2.02,0.0,-23.0,1.0,4.0,1
1,44,1,9238,1,39,140.0,1,1,19,191,102,143.0,0,0,0,1,0,0,20,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,278.0,0.79,-0.0,3.0,10.0,146.5,0
1,1,1,9670,1,1,123.0,1,12,1,9,9,119.2,1,0,0,1,0,1,18,0,12.4,0.5,1.79,0,2,0,0,18,0,0.0,223.20000000000002,1.79,0.0,-3.799999999999997,6.5,9.0,0
1,1,1,9147,1,1,140.0,1,19,19,9,9,124.3,1,0,0,1,0,1,18,0,12.4,0.5,1.79,0,2,0,0,18,0,0.0,223.20000000000002,1.79,0.0,-15.700000000000003,19.0,9.0,0
1,17,1,9238,1,1,116.0,1,19,19,7,7,111.1,1,0,0,1,0,1,18,0,8.9,1.4,3.51,0,2,0,0,18,0,0.0,160.20000000000002,3.51,0.0,-4.900000000000006,19.0,7.0,0
1,43,1,9085,1,39,150.0,1,38,37,6,6,150.0,1,0,0,1,0,1,21,0,10.8,1.4,1.74,0,2,0,0,21,0,0.0,226.8,1.74,0.0,0.0,37.5,6.0,0
1,1,1,9500,1,1,147.0,1,38,19,5,8,147.3,0,0,0,1,0,0,18,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,136.79999999999998,0.32,0.0,0.30000000000001137,28.5,6.5,0
1,1,1,9500,1,1,162.0,1,19,1,5,5,147.5,1,0,0,1,0,1,18,0,9.4,-0.8,-3.12,0,2,0,0,18,0,-0.0,169.20000000000002,-3.12,-0.0,-14.5,10.0,5.0,0
1,17,2,9254,1,1,108.0,1,37,37,9,7,108.0,1,0,0,1,0,1,20,0,12.7,3.7,-1.7,0,2,0,0,20,0,-0.0,254.0,-1.7,0.0,0.0,37.0,8.0,0
2,42,1,9500,1,2,130.0,1,37,37,9,9,130.0,0,0,0,1,0,1,32,0,9.4,-0.8,-3.12,0,1,0,0,32,0,-0.0,300.8,-3.12,-0.0,0.0,37.0,9.0,0
1,1,2,9500,1,1,116.0,1,19,37,3,3,109.0,1,0,0,1,0,1,23,0,11.1,0.6,2.02,0,2,0,0,23,0,0.0,255.29999999999998,2.02,0.0,-7.0,28.0,3.0,0
1,17,1,8014,0,1,132.0,1,37,19,5,5,121.2,0,0,0,1,0,0,18,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,194.4,1.74,0.0,-10.799999999999997,28.0,5.0,0
1,43,1,171,1,2,140.0,1,37,37,9,9,140.0,1,0,0,1,0,0,34,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,367.20000000000005,1.74,0.0,0.0,37.0,9.0,1
1,1,1,9147,1,1,136.0,1,37,38,193,181,125.9,0,0,0,1,0,0,21,0,11.1,0.6,2.02,0,0,0,0,0,0,0.0,233.1,2.02,0.0,-10.099999999999994,37.5,187.0,0
1,1,1,9254,1,1,133.0,1,19,9,0,0,121.5,1,0,0,1,0,1,20,0,7.6,2.6,0.32,0,2,0,0,20,0,0.0,152.0,0.32,0.0,-11.5,14.0,0.0,1
1,1,5,9238,1,1,126.0,1,30,19,0,2,121.5,1,0,0,1,0,0,18,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,136.79999999999998,0.32,0.0,-4.5,24.5,1.0,0
1,17,1,9085,1,1,142.0,1,3,37,4,8,132.4,1,0,0,1,0,0,18,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,223.20000000000002,1.79,0.0,-9.599999999999994,20.0,6.0,0
1,17,1,9773,1,1,121.0,1,37,37,9,9,122.4,0,0,0,1,0,0,18,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,250.20000000000002,0.79,-0.0,1.4000000000000057,37.0,9.0,0
1,39,1,8014,0,1,134.0,1,37,38,4,7,110.0,1,0,0,1,0,0,24,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,225.60000000000002,-3.12,-0.0,-24.0,37.5,5.5,1
1,51,1,9147,1,1,140.0,1,19,19,9,7,120.4,0,0,1,0,0,0,32,0,16.2,0.3,-0.92,2,2,0,0,0,64,-0.92,518.4,-0.0,0.3,-19.599999999999994,19.0,8.0,0
1,39,1,9254,1,1,133.1,1,1,1,9,6,105.0,1,0,1,0,0,0,24,0,8.9,1.4,3.51,2,3,0,0,0,48,3.51,213.60000000000002,0.0,1.4,-28.099999999999994,1.0,7.5,1
1,1,1,9238,1,1,157.0,1,38,37,9,5,137.8,0,0,0,1,0,1,18,0,15.5,2.8,-4.06,0,1,0,0,18,0,-0.0,279.0,-4.06,0.0,-19.19999999999999,37.5,7.0,1
1,51,1,9254,1,1,120.0,1,38,38,9,9,118.0,0,0,0,1,0,0,28,0,8.9,1.4,3.51,0,0,0,0,0,0,0.0,249.20000000000002,3.51,0.0,-2.0,38.0,9.0,0
1,17,5,9853,1,1,134.0,1,19,38,4,8,122.1,1,0,0,1,0,1,18,0,10.8,1.4,1.74,0,2,0,0,18,0,0.0,194.4,1.74,0.0,-11.900000000000006,28.5,6.0,1
1,7,1,9853,1,3,140.0,1,34,34,0,0,140.0,1,0,0,0,0,0,24,0,9.4,-0.8,-3.12,1,2,0,0,0,24,-0.0,225.60000000000002,-0.0,-0.0,0.0,34.0,0.0,1
1,1,1,9085,1,1,133.0,1,1,37,4,10,143.2,0,0,0,1,0,0,19,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,144.4,0.32,0.0,10.199999999999989,19.0,7.0,0
2,39,1,8014,0,1,146.0,1,37,37,9,8,120.5,0,0,0,1,0,0,44,0,10.8,1.4,1.74,0,0,0,0,0,0,0.0,475.20000000000005,1.74,0.0,-25.5,37.0,8.5,0
1,16,3,9085,1,1,130.0,1,37,37,9,2,119.5,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,0,2,0,0,18,0,-0.0,279.0,-4.06,0.0,-10.5,37.0,5.5,0
1,1,1,171,1,1,151.0,1,37,37,9,7,147.5,1,0,0,1,0,0,18,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,136.79999999999998,0.32,0.0,-3.5,37.0,8.0,0
1,1,6,9773,1,1,133.1,1,1,1,90,90,129.6,0,0,0,1,0,0,22,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,167.2,0.32,0.0,-3.5,1.0,90.0,1
1,18,1,9853,1,1,132.0,1,37,37,9,5,126.1,0,0,0,1,0,1,18,0,11.1,0.6,2.02,0,1,0,0,18,0,0.0,199.79999999999998,2.02,0.0,-5.900000000000006,37.0,7.0,0
2,39,1,9991,0,1,110.0,1,37,37,9,4,160.0,0,0,0,1,0,0,44,0,15.5,2.8,-4.06,0,0,0,0,0,0,-0.0,682.0,-4.06,0.0,50.0,37.0,6.5,0
5,39,1,9853,1,19,133.1,1,38,1,5,3,105.5,0,0,1,1,0,0,33,0,7.6,2.6,0.32,1,1,0,0,0,33,0.32,250.79999999999998,0.32,2.6,-27.599999999999994,19.5,4.0,1
2,39,1,9853,1,1,110.0,1,37,37,9,9,95.5,0,0,1,0,0,0,32,0,10.8,1.4,1.74,2,2,0,0,0,64,1.74,345.6,0.0,1.4,-14.5,37.0,9.0,1
2,39,1,9003,1,1,133.1,1,19,19,4,4,107.5,0,0,0,0,0,0,35,0,15.5,2.8,-4.06,1,1,0,0,0,35,-0.0,542.5,-0.0,0.0,-25.599999999999994,19.0,4.0,1
1,1,1,9238,1,1,105.0,1,19,19,6,6,106.1,1,0,0,1,0,0,20,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,222.0,2.02,0.0,1.0999999999999943,19.0,6.0,0
1,39,1,9254,1,1,160.0,1,3,1,6,6,116.3,1,0,0,1,0,0,24,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,225.60000000000002,-3.12,-0.0,-43.7,2.0,6.0,0
1,1,1,9500,1,1,144.0,1,38,1,9,10,137.4,0,0,0,1,0,0,19,0,16.2,0.3,-0.92,0,0,0,0,0,0,-0.0,307.8,-0.92,0.0,-6.599999999999994,19.5,9.5,0
1,1,2,9773,1,1,143.0,1,1,1,4,9,144.1,1,0,0,1,1,1,19,0,12.7,3.7,-1.7,0,2,0,0,19,0,-0.0,241.29999999999998,-1.7,0.0,1.0999999999999943,1.0,6.5,0
1,42,1,9003,1,1,160.0,1,19,1,9,5,107.8,1,0,0,0,1,0,27,0,15.5,2.8,-4.06,1,2,0,0,0,27,-0.0,418.5,-0.0,0.0,-52.2,10.0,7.0,1
1,39,1,9853,1,1,140.0,1,19,1,9,4,128.2,0,0,0,0,0,0,30,0,12.7,3.7,-1.7,1,1,0,0,0,30,-0.0,381.0,-0.0,0.0,-11.800000000000011,10.0,6.5,1
1,17,4,171,1,1,133.1,1,38,38,9,9,117.0,1,0,0,1,1,0,21,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,226.8,1.74,0.0,-16.099999999999994,38.0,9.0,1
1,1,1,9070,1,1,116.0,1,1,12,5,8,110.4,1,0,0,1,1,0,19,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,169.1,3.51,0.0,-5.599999999999994,6.5,6.5,0
1,43,1,9500,1,1,141.0,1,4,19,4,10,100.0,0,0,0,1,1,0,18,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,250.20000000000002,0.79,-0.0,-41.0,11.5,7.0,0
1,1,1,171,1,1,110.0,1,3,2,3,3,117.0,1,0,0,1,1,0,21,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,197.4,-3.12,-0.0,7.0,2.5,3.0,0
1,1,1,9500,1,1,132.0,1,19,37,4,9,128.0,1,0,0,1,0,1,19,0,7.6,2.6,0.32,0,2,0,0,19,0,0.0,144.4,0.32,0.0,-4.0,28.0,6.5,0
1,1,1,9773,1,1,135.0,1,37,38,9,6,122.1,1,0,0,1,1,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-12.900000000000006,37.5,7.5,0
1,17,2,9500,1,1,135.0,1,19,19,9,10,133.4,1,0,0,1,0,0,19,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,210.9,2.02,0.0,-1.5999999999999943,19.0,9.5,0
4,39,1,9254,1,1,140.0,1,38,37,9,9,112.0,0,0,1,1,0,0,45,0,12.7,3.7,-1.7,1,1,0,0,0,45,-1.7,571.5,-1.7,3.7,-28.0,37.5,9.0,1
1,39,1,9085,1,1,133.1,1,19,37,9,6,130.0,1,0,0,1,0,0,26,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,403.0,-4.06,0.0,-3.0999999999999943,28.0,7.5,0
2,39,2,9991,0,1,100.0,1,37,37,9,9,100.0,1,0,0,1,1,0,51,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,647.6999999999999,-1.7,0.0,0.0,37.0,9.0,1
2,39,1,9773,1,19,133.1,1,37,37,6,6,162.0,0,0,1,1,1,1,49,0,10.8,1.4,1.74,1,2,0,0,49,49,1.74,529.2,1.74,1.4,28.900000000000006,37.0,6.0,0
1,17,1,9147,1,1,137.0,1,1,37,5,9,131.4,1,0,0,1,1,0,22,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,167.2,0.32,0.0,-5.599999999999994,19.0,7.0,1
2,7,1,9130,1,3,120.0,1,3,3,1,1,128.2,0,0,0,1,0,0,33,0,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,310.2,-3.12,-0.0,8.199999999999989,3.0,1.0,1
1,10,1,9670,1,1,148.9,22,37,37,9,9,148.9,0,0,0,1,0,0,20,1,9.4,-0.8,-3.12,0,0,0,0,0,0,-0.0,188.0,-3.12,-0.0,0.0,37.0,9.0,0
1,1,4,9238,1,1,134.0,1,38,19,7,7,128.4,1,0,0,1,0,1,18,0,10.8,1.4,1.74,0,2,0,0,18,0,0.0,194.4,1.74,0.0,-5.599999999999994,28.5,7.0,0
1,1,5,9853,1,1,128.0,1,38,37,9,9,120.3,1,0,1,0,0,0,20,0,10.8,1.4,1.74,2,3,0,0,0,40,1.74,216.0,0.0,1.4,-7.700000000000003,37.5,9.0,1
2,57,1,9991,0,1,133.1,41,38,37,4,6,100.0,0,0,0,1,0,0,37,1,8.9,1.4,3.51,0,0,0,0,0,0,0.0,329.3,3.51,0.0,-33.099999999999994,37.5,5.0,0
1,1,1,9254,1,1,131.0,2,37,1,9,3,126.1,1,0,0,1,1,0,18,1,7.6,2.6,0.32,0,1,0,0,0,0,0.0,136.79999999999998,0.32,0.0,-4.900000000000006,19.0,6.0,0
1,1,3,9254,1,1,118.0,1,1,19,9,9,111.7,1,0,0,1,0,0,19,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,235.6,1.79,0.0,-6.299999999999997,10.0,9.0,0
1,44,1,9085,1,39,140.0,1,1,19,3,3,140.0,1,0,0,1,0,0,21,0,12.4,0.5,1.79,0,1,0,0,0,0,0.0,260.40000000000003,1.79,0.0,0.0,10.0,3.0,0
1,1,2,9500,1,1,133.0,1,19,1,9,1,122.2,0,0,0,1,0,0,20,0,13.9,-0.3,0.79,0,0,0,0,0,0,0.0,278.0,0.79,-0.0,-10.799999999999997,10.0,5.0,0
1,1,2,9500,1,1,126.0,1,37,1,7,7,118.7,1,0,0,1,0,0,19,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,264.1,0.79,-0.0,-7.299999999999997,19.0,7.0,1
1,17,2,9556,1,1,125.0,1,38,19,7,7,121.5,1,0,0,1,0,0,20,0,11.1,0.6,2.02,0,1,0,0,0,0,0.0,222.0,2.02,0.0,-3.5,28.5,7.0,1
1,17,4,9500,1,1,138.0,1,3,1,2,5,134.5,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,250.20000000000002,0.79,-0.0,-3.5,2.0,3.5,0
1,1,4,9500,1,1,140.0,1,1,19,9,7,127.0,1,0,0,1,0,0,19,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,241.29999999999998,-1.7,0.0,-13.0,10.0,8.0,0
1,1,1,9238,1,1,124.0,1,37,38,9,3,114.2,0,0,0,1,0,0,18,0,15.5,2.8,-4.06,0,0,0,0,0,0,-0.0,279.0,-4.06,0.0,-9.799999999999997,37.5,6.0,0
1,17,1,9238,1,1,133.0,1,38,38,7,7,125.3,1,0,0,1,0,1,18,0,15.5,2.8,-4.06,0,2,0,0,18,0,-0.0,279.0,-4.06,0.0,-7.700000000000003,38.0,7.0,0
1,1,2,9773,1,1,127.0,1,1,19,4,5,120.4,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-6.599999999999994,10.0,4.5,1
1,1,2,9556,1,1,142.0,1,1,19,4,5,130.5,1,0,0,1,0,1,18,0,16.2,0.3,-0.92,0,2,0,0,18,0,-0.0,291.59999999999997,-0.92,0.0,-11.5,10.0,4.5,0
1,1,1,9070,1,1,130.0,41,37,19,9,8,125.5,1,0,0,1,0,1,19,1,11.1,0.6,2.02,0,2,0,0,19,0,0.0,210.9,2.02,0.0,-4.5,28.0,8.5,0
1,53,1,9003,1,42,130.0,1,1,19,9,7,133.8,0,0,1,1,0,1,24,0,8.9,1.4,3.51,1,2,0,0,24,24,3.51,213.60000000000002,3.51,1.4,3.8000000000000114,10.0,8.0,0
1,1,1,9147,1,1,127.0,1,1,19,5,7,130.5,1,0,0,1,0,1,21,0,9.4,-0.8,-3.12,0,2,0,0,21,0,-0.0,197.4,-3.12,-0.0,3.5,10.0,6.0,0
1,44,1,9085,1,39,140.0,1,38,37,4,10,140.0,0,0,1,0,0,0,20,0,16.2,0.3,-0.92,2,2,0,0,0,40,-0.92,324.0,-0.0,0.3,0.0,37.5,7.0,1
1,17,6,9500,1,1,126.0,1,19,37,3,9,119.4,1,0,0,1,0,1,19,0,16.2,0.3,-0.92,0,2,0,0,19,0,-0.0,307.8,-0.92,0.0,-6.599999999999994,28.0,6.0,0
1,17,5,9556,1,1,139.0,1,19,19,9,8,121.3,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0,2,0,0,19,0,0.0,205.20000000000002,1.74,0.0,-17.700000000000003,19.0,8.5,0
1,1,3,9500,1,1,141.0,1,1,1,9,9,126.3,1,0,0,1,0,0,18,0,12.7,3.7,-1.7,0,1,0,0,0,0,-0.0,228.6,-1.7,0.0,-14.700000000000003,1.0,9.0,0
1,1,1,9085,1,1,120.0,1,38,38,4,7,111.6,1,0,0,1,0,0,19,0,16.2,0.3,-0.92,0,1,0,0,0,0,-0.0,307.8,-0.92,0.0,-8.400000000000006,38.0,5.5,0
1,17,4,9147,1,1,120.0,1,38,19,9,9,111.3,1,0,0,1,0,0,21,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,186.9,3.51,0.0,-8.700000000000003,28.5,9.0,0
1,1,2,9853,1,1,134.0,1,1,38,9,8,122.5,1,0,0,1,0,1,19,0,15.5,2.8,-4.06,0,2,0,0,19,0,-0.0,294.5,-4.06,0.0,-11.5,19.5,8.5,0
1,1,5,9254,1,1,128.0,1,19,1,7,10,116.5,1,0,0,1,0,1,18,0,8.9,1.4,3.51,0,2,0,0,18,0,0.0,160.20000000000002,3.51,0.0,-11.5,10.0,8.5,0
1,17,5,9070,1,1,133.0,1,4,1,4,4,132.0,1,1,0,1,0,1,17,0,15.5,2.8,-4.06,0,2,0,0,17,0,-0.0,263.5,-4.06,0.0,-1.0,2.5,4.0,0
1,17,6,9147,1,1,118.0,1,37,1,9,7,117.0,1,0,0,0,1,0,23,0,9.4,-0.8,-3.12,1,2,0,0,0,23,-0.0,216.20000000000002,-0.0,-0.0,-1.0,19.0,8.0,1
1,1,1,9670,1,1,113.0,1,1,37,1,10,116.5,1,0,0,1,0,0,19,0,8.9,1.4,3.51,0,1,0,0,0,0,0.0,169.1,3.51,0.0,3.5,19.0,5.5,0
1,1,1,9500,1,1,135.0,1,19,3,9,4,121.5,1,0,0,1,0,0,18,0,7.6,2.6,0.32,0,1,0,0,0,0,0.0,136.79999999999998,0.32,0.0,-13.5,11.0,6.5,0
1,1,1,9670,1,1,133.1,1,38,38,5,9,105.0,1,0,0,1,0,0,20,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,310.0,-4.06,0.0,-28.099999999999994,38.0,7.0,0
1,1,3,9085,1,1,130.0,1,1,19,9,9,121.3,1,0,0,1,0,1,19,0,10.8,1.4,1.74,0,2,0,0,19,0,0.0,205.20000000000002,1.74,0.0,-8.700000000000003,10.0,9.0,0
1,1,1,9238,1,1,135.0,1,19,38,3,9,136.1,1,0,0,1,0,1,18,0,12.4,0.5,1.79,0,2,0,0,18,0,0.0,223.20000000000002,1.79,0.0,1.0999999999999943,28.5,6.0,0
1,17,2,9238,1,1,133.0,1,37,37,9,4,123.6,0,0,0,1,0,1,19,0,13.9,-0.3,0.79,0,1,0,0,19,0,0.0,264.1,0.79,-0.0,-9.400000000000006,37.0,6.5,0
1,1,4,9238,1,1,123.0,1,38,1,4,10,129.0,1,0,0,1,0,0,19,0,10.8,1.4,1.74,0,1,0,0,0,0,0.0,205.20000000000002,1.74,0.0,6.0,19.5,7.0,0
1,17,1,9500,1,1,145.0,1,19,37,4,8,136.8,1,0,0,1,0,0,18,0,9.4,-0.8,-3.12,0,1,0,0,0,0,-0.0,169.20000000000002,-3.12,-0.0,-8.199999999999989,28.0,6.0,0
1,17,2,9500,1,1,146.0,1,3,3,3,6,133.4,1,0,0,1,0,0,18,0,13.9,-0.3,0.79,0,1,0,0,0,0,0.0,250.20000000000002,0.79,-0.0,-12.599999999999994,3.0,4.5,0
1,1,5,9500,1,1,144.0,1,38,38,7,7,136.0,1,0,0,1,0,1,19,0,7.6,2.6,0.32,0,2,0,0,19,0,0.0,144.4,0.32,0.0,-8.0,38.0,7.0,0
1,1,1,9500,1,1,144.0,1,38,37,9,9,125.8,0,0,0,1,0,1,19,0,12.7,3.7,-1.7,0,1,0,0,19,0,-0.0,241.29999999999998,-1.7,0.0,-18.200000000000003,37.5,9.0,0
1,1,1,9500,1,1,131.0,1,4,4,2,1,120.5,0,0,0,1,0,0,19,0,7.6,2.6,0.32,0,0,0,0,0,0,0.0,144.4,0.32,0.0,-10.5,4.0,1.5,0
1,1,2,9500,1,1,141.0,1,37,37,9,8,130.2,1,0,0,1,0,0,21,0,15.5,2.8,-4.06,0,1,0,0,0,0,-0.0,325.5,-4.06,0.0,-10.800000000000011,37.0,8.5,0
