test_index,archetype_id,archetype_label,dropout_probability,true_label
2663,0,Low-Risk: Course/Family + Academic Preparation,0.1393720436895647,1
2664,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2665,0,Low-Risk: Course/Family + Academic Preparation,0.013172304240490849,0
2666,2,High-Risk: 2nd-Semester + 1st-Semester,0.5250225647641964,0
2667,2,High-Risk: 2nd-Semester + 1st-Semester,0.6412879574769412,0
2668,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2669,0,Low-Risk: Course/Family + Academic Preparation,0.008602573518714449,0
2670,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2671,0,Low-Risk: Course/Family + Academic Preparation,0.04977510499948105,0
2672,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2673,0,Low-Risk: Course/Family + Academic Preparation,0.03949942597027085,0
2674,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2675,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2676,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2677,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2678,1,High-Risk: 2nd-Semester + Financial/Macro,0.997125734074349,1
2679,0,Low-Risk: Course/Family + Academic Preparation,0.42263232624699854,0
2680,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2681,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2682,0,Low-Risk: Course/Family + Academic Preparation,0.9971445768503271,1
2683,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2684,0,Low-Risk: Course/Family + Academic Preparation,0.14114737372208194,0
2685,0,Low-Risk: Course/Family + Academic Preparation,0.013852892053203086,0
2686,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971490346240673,1
2687,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2688,0,Low-Risk: Course/Family + Academic Preparation,0.02891468779245567,0
2689,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2690,0,Low-Risk: Course/Family + Academic Preparation,0.01850148603926013,0
2691,0,Low-Risk: Course/Family + Academic Preparation,0.02620527941235921,0
2692,0,Low-Risk: Course/Family + Academic Preparation,0.03472038825530227,0
2693,2,High-Risk: 2nd-Semester + 1st-Semester,0.36156930862385894,0
2694,0,Low-Risk: Course/Family + Academic Preparation,0.18667129784426137,0
2695,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2696,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2697,1,High-Risk: 2nd-Semester + Financial/Macro,0.9968520336913034,1
2698,0,Low-Risk: Course/Family + Academic Preparation,0.04966490377165869,1
2699,0,Low-Risk: Course/Family + Academic Preparation,0.5780191911513016,0
2700,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2701,0,Low-Risk: Course/Family + Academic Preparation,0.006228095873650464,0
2702,0,Low-Risk: Course/Family + Academic Preparation,0.036608579538440225,0
2703,0,Low-Risk: Course/Family + Academic Preparation,0.08654875966590733,0
2704,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2705,0,Low-Risk: Course/Family + Academic Preparation,0.18667129784426137,0
2706,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2707,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2708,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2709,0,Low-Risk: Course/Family + Academic Preparation,0.3647680845405307,0
2710,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2711,2,High-Risk: 2nd-Semester + 1st-Semester,0.6139363261708953,0
2712,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2713,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2714,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2715,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2716,0,Low-Risk: Course/Family + Academic Preparation,0.006362494947666377,0
2717,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2718,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2719,0,Low-Risk: Course/Family + Academic Preparation,0.03908845466180718,0
2720,0,Low-Risk: Course/Family + Academic Preparation,0.02536858974030345,0
2721,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2722,0,Low-Risk: Course/Family + Academic Preparation,0.054593879679413794,0
2723,0,Low-Risk: Course/Family + Academic Preparation,0.04618441518007415,0
2724,0,Low-Risk: Course/Family + Academic Preparation,0.05025732972263286,0
2725,0,Low-Risk: Course/Family + Academic Preparation,0.03635875222041427,0
2726,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2727,0,Low-Risk: Course/Family + Academic Preparation,0.49115492369436126,0
2728,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2729,0,Low-Risk: Course/Family + Academic Preparation,0.9958138716974742,1
2730,0,Low-Risk: Course/Family + Academic Preparation,0.009782795054906479,0
2731,0,Low-Risk: Course/Family + Academic Preparation,0.9881718025683042,1
2732,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971445768503271,1
2733,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2734,0,Low-Risk: Course/Family + Academic Preparation,0.298472944345063,0
2735,0,Low-Risk: Course/Family + Academic Preparation,0.005407988782647595,0
2736,0,Low-Risk: Course/Family + Academic Preparation,0.05038528877677599,0
2737,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2738,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2739,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2740,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971490346240673,1
2741,0,Low-Risk: Course/Family + Academic Preparation,0.008417389907244778,0
2742,0,Low-Risk: Course/Family + Academic Preparation,0.3287468195977343,0
2743,0,Low-Risk: Course/Family + Academic Preparation,0.2999896645260245,1
2744,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2745,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2746,0,Low-Risk: Course/Family + Academic Preparation,0.0132205632476447,0
2747,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2748,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2749,0,Low-Risk: Course/Family + Academic Preparation,0.9935011902085593,1
2750,0,Low-Risk: Course/Family + Academic Preparation,0.9958886297671575,1
2751,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2752,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2753,0,Low-Risk: Course/Family + Academic Preparation,0.18667129784426137,0
2754,0,Low-Risk: Course/Family + Academic Preparation,0.2187173641560238,0
2755,0,Low-Risk: Course/Family + Academic Preparation,0.2677275335217732,1
2756,0,Low-Risk: Course/Family + Academic Preparation,0.005581101693660183,0
2757,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2758,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2759,0,Low-Risk: Course/Family + Academic Preparation,0.005042879049975381,0
2760,0,Low-Risk: Course/Family + Academic Preparation,0.48500692304983073,0
2761,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2762,0,Low-Risk: Course/Family + Academic Preparation,0.04343501413321087,0
2763,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2764,0,Low-Risk: Course/Family + Academic Preparation,0.009954773326767339,0
2765,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2766,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2767,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2768,0,Low-Risk: Course/Family + Academic Preparation,0.10281669022555835,0
2769,2,High-Risk: 2nd-Semester + 1st-Semester,0.8079978003633941,0
2770,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2771,0,Low-Risk: Course/Family + Academic Preparation,0.006362494947666377,0
2772,0,Low-Risk: Course/Family + Academic Preparation,0.05448900256352267,0
2773,0,Low-Risk: Course/Family + Academic Preparation,0.01415626462810801,0
2774,0,Low-Risk: Course/Family + Academic Preparation,0.03809599295971783,0
2775,0,Low-Risk: Course/Family + Academic Preparation,0.03563385920181385,0
2776,0,Low-Risk: Course/Family + Academic Preparation,0.04002546498233676,0
2777,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2778,0,Low-Risk: Course/Family + Academic Preparation,0.2863029872186151,1
2779,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2780,0,Low-Risk: Course/Family + Academic Preparation,0.00860777377250531,0
2781,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971490346240673,1
2782,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2783,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2784,0,Low-Risk: Course/Family + Academic Preparation,0.05025732972263286,0
2785,0,Low-Risk: Course/Family + Academic Preparation,0.49665172640527894,1
2786,0,Low-Risk: Course/Family + Academic Preparation,0.05878781129372952,0
2787,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2788,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2789,0,Low-Risk: Course/Family + Academic Preparation,0.05360470121512068,0
2790,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2791,2,High-Risk: 2nd-Semester + 1st-Semester,0.7550093493733655,1
2792,0,Low-Risk: Course/Family + Academic Preparation,0.03511701804863436,0
2793,0,Low-Risk: Course/Family + Academic Preparation,0.0069140589180151125,0
2794,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2795,0,Low-Risk: Course/Family + Academic Preparation,0.9876228008739765,1
2796,1,High-Risk: 2nd-Semester + Financial/Macro,0.99701850385194,1
2797,0,Low-Risk: Course/Family + Academic Preparation,0.30394439465404216,1
2798,0,Low-Risk: Course/Family + Academic Preparation,0.16214356358576001,0
2799,0,Low-Risk: Course/Family + Academic Preparation,0.012935884161143676,0
2800,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2801,2,High-Risk: 2nd-Semester + 1st-Semester,0.48500692304983073,0
2802,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2803,0,Low-Risk: Course/Family + Academic Preparation,0.9958168098949144,1
2804,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2805,0,Low-Risk: Course/Family + Academic Preparation,0.6785523684883544,0
2806,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2807,0,Low-Risk: Course/Family + Academic Preparation,0.011379637395316958,0
2808,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2809,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2810,0,Low-Risk: Course/Family + Academic Preparation,0.03371606321568345,0
2811,0,Low-Risk: Course/Family + Academic Preparation,0.013632272321549633,0
2812,0,Low-Risk: Course/Family + Academic Preparation,0.5053423491661392,1
2813,0,Low-Risk: Course/Family + Academic Preparation,0.01304449811948499,0
2814,0,Low-Risk: Course/Family + Academic Preparation,0.024684194760868097,0
2815,0,Low-Risk: Course/Family + Academic Preparation,0.008515215865360415,0
2816,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2817,0,Low-Risk: Course/Family + Academic Preparation,0.10597157969944193,0
2818,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2819,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2820,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2821,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2822,0,Low-Risk: Course/Family + Academic Preparation,0.16214356358576001,1
2823,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2824,0,Low-Risk: Course/Family + Academic Preparation,0.04969973438044494,0
2825,0,Low-Risk: Course/Family + Academic Preparation,0.9971445768503271,1
2826,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2827,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2828,0,Low-Risk: Course/Family + Academic Preparation,0.036247886955738565,0
2829,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2830,0,Low-Risk: Course/Family + Academic Preparation,0.5586331822612892,1
2831,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2832,0,Low-Risk: Course/Family + Academic Preparation,0.00987162839448478,0
2833,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2834,0,Low-Risk: Course/Family + Academic Preparation,0.36416616156150283,1
2835,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2836,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2837,0,Low-Risk: Course/Family + Academic Preparation,0.08654875966590733,0
2838,0,Low-Risk: Course/Family + Academic Preparation,0.049740224334146085,0
2839,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2840,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2841,0,Low-Risk: Course/Family + Academic Preparation,0.14114737372208194,0
2842,0,Low-Risk: Course/Family + Academic Preparation,0.298472944345063,0
2843,0,Low-Risk: Course/Family + Academic Preparation,0.11274746238557438,1
2844,0,Low-Risk: Course/Family + Academic Preparation,0.035128281766802,0
2845,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971490346240673,1
2846,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2847,0,Low-Risk: Course/Family + Academic Preparation,0.006090377001042299,0
2848,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2849,0,Low-Risk: Course/Family + Academic Preparation,0.10542179717538577,0
2850,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2851,0,Low-Risk: Course/Family + Academic Preparation,0.9742413835947936,1
2852,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2853,0,Low-Risk: Course/Family + Academic Preparation,0.08161160992865249,0
2854,0,Low-Risk: Course/Family + Academic Preparation,0.36988254678020993,1
2855,0,Low-Risk: Course/Family + Academic Preparation,0.008515215865360415,0
2856,0,Low-Risk: Course/Family + Academic Preparation,0.036265054743584095,0
2857,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2858,0,Low-Risk: Course/Family + Academic Preparation,0.05312375304145881,0
2859,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2860,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2861,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2862,1,High-Risk: 2nd-Semester + Financial/Macro,0.6840392949972205,1
2863,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2864,1,High-Risk: 2nd-Semester + Financial/Macro,0.99718027669699,1
2865,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2866,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2867,0,Low-Risk: Course/Family + Academic Preparation,0.04343501413321087,0
2868,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2869,0,Low-Risk: Course/Family + Academic Preparation,0.17399970395359138,0
2870,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2871,0,Low-Risk: Course/Family + Academic Preparation,0.03939812802765579,0
2872,0,Low-Risk: Course/Family + Academic Preparation,0.08537960652600207,0
2873,0,Low-Risk: Course/Family + Academic Preparation,0.11428058410088406,0
2874,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2875,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2876,0,Low-Risk: Course/Family + Academic Preparation,0.054593879679413794,0
2877,0,Low-Risk: Course/Family + Academic Preparation,0.005407988782647595,0
2878,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2879,0,Low-Risk: Course/Family + Academic Preparation,0.01325421904830294,0
2880,0,Low-Risk: Course/Family + Academic Preparation,0.008602573518714449,0
2881,0,Low-Risk: Course/Family + Academic Preparation,0.013904322171740275,0
2882,0,Low-Risk: Course/Family + Academic Preparation,0.005858196382326987,0
2883,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2884,0,Low-Risk: Course/Family + Academic Preparation,0.03649120239570369,0
2885,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2886,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2887,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2888,0,Low-Risk: Course/Family + Academic Preparation,0.0062252296765404475,0
2889,0,Low-Risk: Course/Family + Academic Preparation,0.03563385920181385,0
2890,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2891,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2892,0,Low-Risk: Course/Family + Academic Preparation,0.012877471597912703,0
2893,0,Low-Risk: Course/Family + Academic Preparation,0.00593087775929065,0
2894,0,Low-Risk: Course/Family + Academic Preparation,0.013867586617619367,0
2895,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2896,0,Low-Risk: Course/Family + Academic Preparation,0.03128706580441719,0
2897,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2898,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2899,0,Low-Risk: Course/Family + Academic Preparation,0.34134103813888494,0
2900,1,High-Risk: 2nd-Semester + Financial/Macro,0.9968471129948177,1
2901,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2902,2,High-Risk: 2nd-Semester + 1st-Semester,0.3817823354678076,0
2903,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2904,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2905,0,Low-Risk: Course/Family + Academic Preparation,0.04245841802624386,0
2906,0,Low-Risk: Course/Family + Academic Preparation,0.013794495423158781,0
2907,0,Low-Risk: Course/Family + Academic Preparation,0.20243898852360967,0
2908,2,High-Risk: 2nd-Semester + 1st-Semester,0.9968520336913034,1
2909,0,Low-Risk: Course/Family + Academic Preparation,0.008179136182048925,0
2910,0,Low-Risk: Course/Family + Academic Preparation,0.2052581094304925,0
2911,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2912,0,Low-Risk: Course/Family + Academic Preparation,0.1805560225264334,1
2913,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2914,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2915,0,Low-Risk: Course/Family + Academic Preparation,0.0053532100529695495,0
2916,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971490346240673,1
2917,1,High-Risk: 2nd-Semester + Financial/Macro,0.9962628180579239,1
2918,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2919,0,Low-Risk: Course/Family + Academic Preparation,0.09433475227614933,0
2920,0,Low-Risk: Course/Family + Academic Preparation,0.05152561822612212,0
2921,0,Low-Risk: Course/Family + Academic Preparation,0.00860777377250531,0
2922,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2923,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2924,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2925,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2926,0,Low-Risk: Course/Family + Academic Preparation,0.48500692304983073,1
2927,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2928,0,Low-Risk: Course/Family + Academic Preparation,0.07812575037975161,0
2929,2,High-Risk: 2nd-Semester + 1st-Semester,0.5953836737994138,0
2930,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2931,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2932,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2933,0,Low-Risk: Course/Family + Academic Preparation,0.16034440380985335,0
2934,0,Low-Risk: Course/Family + Academic Preparation,0.025249896578575508,0
2935,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2936,0,Low-Risk: Course/Family + Academic Preparation,0.0062252296765404475,0
2937,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2938,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2939,0,Low-Risk: Course/Family + Academic Preparation,0.21199358113624528,0
2940,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2941,0,Low-Risk: Course/Family + Academic Preparation,0.028444720875738707,0
2942,1,High-Risk: 2nd-Semester + Financial/Macro,0.9965422886656413,1
2943,0,Low-Risk: Course/Family + Academic Preparation,0.014358598086614797,0
2944,0,Low-Risk: Course/Family + Academic Preparation,0.04854769940257446,1
2945,0,Low-Risk: Course/Family + Academic Preparation,0.008602573518714449,0
2946,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2947,0,Low-Risk: Course/Family + Academic Preparation,0.036265054743584095,0
2948,0,Low-Risk: Course/Family + Academic Preparation,0.9942125728160636,1
2949,0,Low-Risk: Course/Family + Academic Preparation,0.006090377001042299,0
2950,2,High-Risk: 2nd-Semester + 1st-Semester,0.33855304938422076,1
2951,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2952,0,Low-Risk: Course/Family + Academic Preparation,0.013435299855778782,0
2953,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2954,0,Low-Risk: Course/Family + Academic Preparation,0.15994431645168797,0
2955,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2956,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2957,0,Low-Risk: Course/Family + Academic Preparation,0.009260319862299502,0
2958,0,Low-Risk: Course/Family + Academic Preparation,0.027706254565636634,0
2959,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2960,2,High-Risk: 2nd-Semester + 1st-Semester,0.36156930862385894,1
2961,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2962,0,Low-Risk: Course/Family + Academic Preparation,0.9958377019224761,1
2963,0,Low-Risk: Course/Family + Academic Preparation,0.9229039723557882,1
2964,0,Low-Risk: Course/Family + Academic Preparation,0.2526579465321488,0
2965,0,Low-Risk: Course/Family + Academic Preparation,0.04541184659509408,0
2966,0,Low-Risk: Course/Family + Academic Preparation,0.0982815996520895,0
2967,0,Low-Risk: Course/Family + Academic Preparation,0.013610892367887253,0
2968,0,Low-Risk: Course/Family + Academic Preparation,0.08449518558267474,0
2969,0,Low-Risk: Course/Family + Academic Preparation,0.008179136182048925,0
2970,0,Low-Risk: Course/Family + Academic Preparation,0.005042879049975381,0
2971,0,Low-Risk: Course/Family + Academic Preparation,0.9837868923245796,1
2972,0,Low-Risk: Course/Family + Academic Preparation,0.03597162809634906,0
2973,0,Low-Risk: Course/Family + Academic Preparation,0.006169005301221492,0
2974,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2975,0,Low-Risk: Course/Family + Academic Preparation,0.20910629188331406,0
2976,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2977,0,Low-Risk: Course/Family + Academic Preparation,0.008179136182048925,0
2978,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2979,0,Low-Risk: Course/Family + Academic Preparation,0.14044376647102738,0
2980,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2981,0,Low-Risk: Course/Family + Academic Preparation,0.10597157969944193,0
2982,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2983,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2984,0,Low-Risk: Course/Family + Academic Preparation,0.9947789843829642,1
2985,0,Low-Risk: Course/Family + Academic Preparation,0.08059106372796936,0
2986,0,Low-Risk: Course/Family + Academic Preparation,0.006362494947666377,0
2987,0,Low-Risk: Course/Family + Academic Preparation,0.11260776776081216,0
2988,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2989,0,Low-Risk: Course/Family + Academic Preparation,0.9965719990090286,1
2990,0,Low-Risk: Course/Family + Academic Preparation,0.005088892453690513,0
2991,1,High-Risk: 2nd-Semester + Financial/Macro,0.996868421283621,1
2992,0,Low-Risk: Course/Family + Academic Preparation,0.011955007026201586,0
2993,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2994,0,Low-Risk: Course/Family + Academic Preparation,0.009260319862299502,0
2995,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2996,0,Low-Risk: Course/Family + Academic Preparation,0.02575654055294918,0
2997,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2998,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
2999,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3000,0,Low-Risk: Course/Family + Academic Preparation,0.013998974788621542,0
3001,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3002,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3003,0,Low-Risk: Course/Family + Academic Preparation,0.4256671262092558,0
3004,0,Low-Risk: Course/Family + Academic Preparation,0.12764834053661442,0
3005,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3006,0,Low-Risk: Course/Family + Academic Preparation,0.34134103813888494,0
3007,0,Low-Risk: Course/Family + Academic Preparation,0.013536330760055658,0
3008,0,Low-Risk: Course/Family + Academic Preparation,0.009469757063400145,0
3009,0,Low-Risk: Course/Family + Academic Preparation,0.027706254565636634,0
3010,0,Low-Risk: Course/Family + Academic Preparation,0.14044376647102738,1
3011,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971445768503271,1
3012,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3013,0,Low-Risk: Course/Family + Academic Preparation,0.0082573210634795,0
3014,0,Low-Risk: Course/Family + Academic Preparation,0.0368897173817438,0
3015,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3016,1,High-Risk: 2nd-Semester + Financial/Macro,0.9870175286288899,1
3017,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3018,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3019,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3020,0,Low-Risk: Course/Family + Academic Preparation,0.9965525341509289,1
3021,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3022,0,Low-Risk: Course/Family + Academic Preparation,0.00987162839448478,0
3023,0,Low-Risk: Course/Family + Academic Preparation,0.011922799872250046,0
3024,0,Low-Risk: Course/Family + Academic Preparation,0.0062252296765404475,0
3025,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3026,1,High-Risk: 2nd-Semester + Financial/Macro,0.9971987629133389,1
3027,0,Low-Risk: Course/Family + Academic Preparation,0.009954773326767339,0
3028,0,Low-Risk: Course/Family + Academic Preparation,0.5813791236254001,1
3029,2,High-Risk: 2nd-Semester + 1st-Semester,0.5053423491661392,1
3030,1,High-Risk: 2nd-Semester + Financial/Macro,0.945873324048981,1
